Unique Key,CreatedDate,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
32310211,12/31/15 13:46,12/31/15 14:15,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10028,1584 2 AVENUE,2 AVENUE,EAST 82 STREET,EAST 83 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,12/31/15 21:46,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,12/31/15 14:15,08 MANHATTAN,MANHATTAN,997127,221793,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77543748,-73.95350711,"(40.77543747962276, -73.9535071062277)"
32309551,12/31/15 13:47,12/31/15 15:20,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11239,1305 DELMAR LOOP,DELMAR LOOP,BEND,PENNSYLVANIA AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/31/15 21:47,The Police Department responded to the complaint and determined that police action was not necessary.,12/31/15 15:20,05 BROOKLYN,BROOKLYN,1016752,175821,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.64920505,-73.8828723,"(40.649205047166504, -73.88287230254639)"
32309495,12/31/15 13:49,12/31/15 21:15,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10461,3030 MIDDLETOWN ROAD,MIDDLETOWN ROAD,HOLLYWOOD AVENUE,HOBART AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,12/31/15 21:49,The Police Department responded to the complaint and took action to fix the condition.,12/31/15 21:15,10 BRONX,BRONX,1031429,246864,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84413376,-73.82948244,"(40.84413375998319, -73.82948243504894)"
32305990,12/31/15 13:50,12/31/15 15:05,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11225,934 CARROLL STREET,CARROLL STREET,WASHINGTON AVENUE,PEDESTRIAN OVERPASS,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/31/15 21:50,The Police Department responded to the complaint and took action to fix the condition.,12/31/15 15:05,09 BROOKLYN,BROOKLYN,995202,182776,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66834786,-73.96052088,"(40.66834786153406, -73.96052087987928)"
32309488,12/31/15 13:52,1/1/16 3:03,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11224,2955 WEST 29 STREET,WEST 29 STREET,MERMAID AVENUE,SURF AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/31/15 21:52,The Police Department reviewed your complaint and provided additional information below.,1/1/16 3:03,13 BROOKLYN,BROOKLYN,985630,148264,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.57362629,-73.99503251,"(40.57362629295864, -73.99503251240156)"
32307954,12/31/15 13:54,12/31/15 18:02,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11236,9910 SEAVIEW AVENUE,SEAVIEW AVENUE,EAST 99 STREET,EAST 100 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/31/15 21:54,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/31/15 18:02,18 BROOKLYN,BROOKLYN,1015351,170615,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63492074,-73.88794509,"(40.634920737448596, -73.88794509000606)"
32307431,12/31/15 13:57,12/31/15 15:42,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10463,3805 REVIEW PLACE,REVIEW PLACE,WEST 238 STREET,WEST 239 STREET,,,ADDRESS,BRONX,,Precinct,Closed,12/31/15 21:57,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/31/15 15:42,08 BRONX,BRONX,1012001,261709,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.88496119,-73.89963889,"(40.88496118941129, -73.899638885275)"
32307979,12/31/15 14:00,1/16/16 13:15,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11354,136-76 39 AVENUE,39 AVENUE,PEDESTRIAN WALK,UNION ST,,,ADDRESS,Flushing,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",1/16/16 13:15,07 QUEENS,QUEENS,1032046,216552,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76093248,-73.82746822,"(40.760932481073695, -73.82746821821073)"
32308832,12/31/15 14:02,12/31/15 19:08,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11366,,,,,196 STREET,UNION TURNPIKE,INTERSECTION,FRESH MEADOWS,,Precinct,Closed,12/31/15 22:02,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/31/15 19:08,08 QUEENS,QUEENS,1046633,205648,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73091294,-73.77491409,"(40.73091294245788, -73.77491408700904)"
32306717,12/31/15 14:05,12/31/15 15:47,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11206,CENTRAL AVENUE,CENTRAL AVENUE,,,,,LATLONG,BROOKLYN,,Precinct,Closed,12/31/15 22:05,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/31/15 15:47,04 BROOKLYN,BROOKLYN,1003297,194891,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70158704,-73.93130627,"(40.70158704329931, -73.93130626622408)"
32307477,12/31/15 14:14,12/31/15 15:47,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11206,25 GEORGE STREET,GEORGE STREET,EVERGREEN AVENUE,CENTRAL AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/31/15 22:14,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/31/15 15:47,04 BROOKLYN,BROOKLYN,1003081,194597,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70078054,-73.9320861,"(40.70078054465584, -73.93208610023387)"
32308738,12/31/15 14:15,12/31/15 17:52,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10014,675 HUDSON STREET,HUDSON STREET,WEST 13 STREET,9 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,12/31/15 22:15,The Police Department responded to the complaint and took action to fix the condition.,12/31/15 17:52,02 MANHATTAN,MANHATTAN,982800,209012,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74036616,-74.00523252,"(40.74036616088098, -74.00523252363153)"
32305146,12/31/15 14:17,12/31/15 15:07,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11103,28-28 35 STREET,35 STREET,28 AVENUE,30 AVENUE,,,ADDRESS,ASTORIA,,Precinct,Closed,12/31/15 22:17,The Police Department responded and upon arrival those responsible for the condition were gone.,12/31/15 15:07,01 QUEENS,QUEENS,1007207,218624,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76671897,-73.91712373,"(40.76671897314052, -73.91712372846068)"
32308940,12/31/15 14:17,12/31/15 14:43,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11201,,,,,MONTAGUE STREET,CLINTON STREET,INTERSECTION,BROOKLYN,,Precinct,Closed,12/31/15 22:17,The Police Department responded to the complaint and took action to fix the condition.,12/31/15 14:43,02 BROOKLYN,BROOKLYN,986351,192220,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69427602,-73.99242349,"(40.69427601992895, -73.99242349482047)"
32310283,12/31/15 14:19,12/31/15 15:50,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10038,26 MADISON STREET,MADISON STREET,ST JAMES PLACE,JAMES STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,12/31/15 22:19,The Police Department responded to the complaint and took action to fix the condition.,12/31/15 15:50,03 MANHATTAN,MANHATTAN,984362,198598,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71178238,-73.99959601,"(40.71178238135804, -73.99959600597562)"
32308875,12/31/15 14:20,12/31/15 17:17,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10029,1809 THIRD AVENUE,THIRD AVENUE,EAST 100 STREET,EAST 101 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,12/31/15 22:20,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/31/15 17:17,11 MANHATTAN,MANHATTAN,998844,226355,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78795629,-73.9472979,"(40.78795628932217, -73.9472979046361)"
32305304,12/31/15 14:23,12/31/15 15:21,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10027,,,,,WEST  127 STREET,ST NICHOLAS AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,12/31/15 22:23,The Police Department responded to the complaint and took action to fix the condition.,12/31/15 15:21,09 MANHATTAN,MANHATTAN,997674,235117,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81200744,-73.95150551,"(40.81200743765221, -73.95150551022077)"
32308191,12/31/15 14:25,12/31/15 15:01,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10027,,,,,WEST  127 STREET,ST NICHOLAS AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,12/31/15 22:25,The Police Department responded to the complaint and took action to fix the condition.,12/31/15 15:01,09 MANHATTAN,MANHATTAN,997674,235117,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81200744,-73.95150551,"(40.81200743765221, -73.95150551022077)"
32307252,12/31/15 14:25,12/31/15 17:08,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10040,75 FAIRVIEW AVENUE,FAIRVIEW AVENUE,BROADWAY TERRACE,BEND,,,ADDRESS,NEW YORK,,Precinct,Closed,12/31/15 22:25,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/31/15 17:08,12 MANHATTAN,MANHATTAN,1003178,251447,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85681848,-73.93157612,"(40.85681848322947, -73.93157611816528)"
32306523,12/31/15 14:29,12/31/15 19:32,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10459,970 KELLY STREET,KELLY STREET,EAST 163 STREET,WESTCHESTER AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,12/31/15 22:29,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/31/15 19:32,02 BRONX,BRONX,1013073,238686,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82176652,-73.895861,"(40.82176651514893, -73.89586100091599)"
32305229,12/31/15 14:34,12/31/15 18:39,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11213,1603 CARROLL STREET,CARROLL STREET,SCHENECTADY AVENUE,UTICA AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/31/15 22:34,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/31/15 18:39,09 BROOKLYN,BROOKLYN,1002774,182011,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6662355,-73.93322789,"(40.66623550251899, -73.93322789376471)"
32310289,12/31/15 14:38,12/31/15 21:12,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11415,83-40 AUSTIN STREET,AUSTIN STREET,LEFFERTS BOULEVARD,84 ROAD,,,ADDRESS,KEW GARDENS,,Precinct,Closed,12/31/15 22:38,The Police Department responded to the complaint and took action to fix the condition.,12/31/15 21:12,09 QUEENS,QUEENS,1031653,197536,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70874046,-73.82902083,"(40.70874046461479, -73.82902083052905)"
32308743,12/31/15 14:40,1/4/16 15:45,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,11378,60-93 60 DRIVE,60 DRIVE,60 LN,61 ST,,,ADDRESS,Maspeth,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",1/4/16 15:45,05 QUEENS,QUEENS,1011223,199964,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71549061,-73.90270054,"(40.715490608965865, -73.90270054180822)"
32308782,12/31/15 14:41,12/31/15 18:42,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10454,545 EAST 144 STREET,EAST 144 STREET,BROOK AVENUE,ST ANNS AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,12/31/15 22:41,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/31/15 18:42,01 BRONX,BRONX,1007607,234853,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81126215,-73.91562327,"(40.81126215420042, -73.91562326941923)"
32309486,12/31/15 14:44,12/31/15 17:08,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10033,,,,,WEST  181 STREET,BROADWAY,INTERSECTION,NEW YORK,,Precinct,Closed,12/31/15 22:44,The Police Department responded to the complaint and determined that police action was not necessary.,12/31/15 17:08,12 MANHATTAN,MANHATTAN,1002024,249023,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85016772,-73.9357542,"(40.850167724962915, -73.93575420224671)"
32305881,12/31/15 14:45,12/31/15 20:29,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10306,128 KELVIN AVENUE,KELVIN AVENUE,DURANT AVENUE,DEAD END,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,12/31/15 22:45,The Police Department responded to the complaint and took action to fix the condition.,12/31/15 20:29,03 STATEN ISLAND,STATEN ISLAND,947102,141096,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.55387382,-74.13367953,"(40.55387382474496, -74.13367952720552)"
32306035,12/31/15 14:45,12/31/15 15:21,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10036,614 9 AVENUE,9 AVENUE,WEST 43 STREET,WEST 44 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,12/31/15 22:45,The Police Department responded to the complaint and took action to fix the condition.,12/31/15 15:21,04 MANHATTAN,MANHATTAN,986508,215978,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7594859,-73.99184936,"(40.75948590386457, -73.99184935870814)"
32305238,12/31/15 14:46,1/10/16 14:30,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11378,60-93 60 DRIVE,60 DRIVE,60 LN,61 ST,,,ADDRESS,Maspeth,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",1/10/16 14:30,05 QUEENS,QUEENS,1011223,199964,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71549061,-73.90270054,"(40.715490608965865, -73.90270054180822)"
32306727,12/31/15 14:46,12/31/15 17:28,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11206,,,,,GRAHAM AVENUE,COOK STREET,INTERSECTION,BROOKLYN,,Precinct,Closed,12/31/15 22:46,The Police Department responded and upon arrival those responsible for the condition were gone.,12/31/15 17:28,01 BROOKLYN,BROOKLYN,1000226,195165,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70234519,-73.94238129,"(40.70234518619107, -73.9423812916431)"
